age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
29,4,34292,15,10,4,1,1,4,1,0,0,60,39,0
52,4,186303,15,10,2,4,0,4,1,15024,0,55,2,1
18,4,142751,0,6,4,6,1,4,1,0,0,40,39,0
51,1,97934,9,13,2,5,0,4,1,5178,0,40,39,1
29,4,109621,11,9,2,3,0,4,1,0,0,40,39,0
63,6,122442,15,10,2,8,0,4,1,0,0,48,39,0
46,4,239439,11,9,5,7,3,2,0,0,0,40,39,0
64,0,338355,8,11,2,0,5,4,0,0,0,15,39,0
25,4,195201,11,9,2,12,0,3,1,0,0,50,39,0
30,6,609789,8,11,4,3,1,4,1,0,0,40,39,0
47,4,94809,8,11,2,4,5,4,0,0,0,45,39,1
46,2,36228,11,9,2,3,0,4,1,0,1902,40,39,0
37,2,117683,11,9,2,11,0,4,1,0,0,40,39,0
28,4,210867,1,7,0,12,3,4,1,0,0,40,39,0
58,6,121912,8,11,2,3,0,4,1,0,0,42,39,0
19,0,143867,15,10,4,0,3,4,1,0,0,40,39,0
74,4,99183,15,10,0,1,1,4,0,0,0,9,39,0
77,2,144608,11,9,2,4,0,4,1,0,0,6,39,0
22,4,300871,15,10,2,13,0,4,1,0,0,40,39,0
36,4,129263,11,9,6,8,1,4,0,0,0,40,39,0
37,4,359591,0,6,2,3,0,4,1,0,0,40,39,0
41,4,373469,7,12,2,7,0,4,1,0,0,40,39,0
36,4,102945,8,11,0,3,1,4,1,0,0,40,39,0
28,4,138692,9,13,2,10,0,4,1,0,1887,40,39,1
23,2,430828,15,10,5,4,4,2,1,0,0,40,39,0
25,4,182866,11,9,4,7,3,4,1,0,0,40,39,0
35,4,28572,15,10,2,3,0,4,1,4064,0,35,39,0
49,2,226871,11,9,2,7,0,2,1,0,0,40,39,1
23,4,182117,7,12,4,8,3,4,1,0,0,60,39,0
32,4,205152,11,9,2,4,0,4,1,3103,0,40,39,1
25,4,141876,12,14,4,10,4,4,1,0,0,45,0,0
23,4,580248,11,9,4,13,1,4,0,0,0,40,39,0
20,4,33644,11,9,4,1,3,4,0,0,0,30,39,0
30,4,432565,8,11,2,13,2,4,0,0,0,40,2,1
40,6,277488,11,9,0,14,1,4,1,0,0,84,39,0
35,4,193241,15,10,2,1,0,4,1,0,0,38,39,0
45,4,175925,11,9,2,3,0,4,1,0,0,40,39,0
66,4,210825,15,10,2,13,0,4,1,0,0,40,39,1
27,4,151382,5,4,0,7,4,4,1,0,974,40,39,0
29,4,200511,11,9,2,12,0,4,1,0,0,50,39,0
42,7,55764,7,12,0,10,1,2,1,0,0,40,39,0
48,4,210424,11,9,5,1,4,4,0,914,0,40,39,0
31,4,189759,11,9,4,5,1,4,1,0,2001,40,39,0
47,7,108890,11,9,0,1,4,4,0,1831,0,38,39,0
18,4,40829,1,7,4,12,2,0,0,0,0,25,39,0
30,2,235271,9,13,2,11,0,4,1,0,0,40,39,1
41,2,201435,11,9,2,14,0,2,1,0,0,40,39,0
39,4,201410,11,9,2,6,0,4,1,0,0,40,39,0
35,4,112077,11,9,2,6,0,4,1,5013,0,40,39,0
19,4,145844,7,12,4,4,1,4,0,0,0,50,39,0
31,2,94991,11,9,0,8,4,0,1,0,0,40,39,0
47,4,46044,12,14,2,4,0,4,1,0,0,40,39,0
38,4,212245,15,10,2,3,0,4,1,0,0,40,39,0
69,4,122850,11,9,2,3,0,4,1,0,0,16,39,0
24,4,190709,15,10,2,14,0,4,1,0,0,65,39,0
24,4,317175,9,13,2,12,0,4,1,0,0,45,39,1
19,4,212468,15,10,4,8,3,4,0,0,0,15,39,0
41,4,121130,11,9,4,1,1,4,0,0,0,40,39,0
18,4,160984,1,7,4,8,3,4,0,0,0,15,39,0
50,6,36480,0,6,0,3,1,4,1,0,0,45,39,0
23,2,144165,9,13,4,10,3,0,1,0,0,30,39,0
30,4,149531,15,10,2,12,0,4,1,0,0,40,39,0
32,4,199529,15,10,5,13,1,0,1,0,1980,40,39,0
36,4,183902,9,13,2,10,5,4,0,0,0,4,39,1
39,4,365739,15,10,0,3,1,4,1,0,0,40,39,0
28,4,65389,11,9,4,8,1,0,1,0,0,30,39,0
20,0,326624,11,9,4,0,3,4,0,0,0,40,39,0
34,0,164309,1,7,2,0,5,4,0,0,0,8,39,0
46,6,277946,7,12,5,3,1,4,1,0,0,40,39,0
24,4,182276,11,9,2,8,5,4,0,0,0,25,39,0
39,4,117683,0,6,2,6,0,4,1,0,0,45,39,0
48,2,81154,8,11,4,11,4,4,1,0,0,48,39,0
32,4,272944,15,10,4,3,1,4,0,0,0,40,39,0
39,4,30916,11,9,2,3,0,4,1,0,0,40,39,0
39,4,176296,11,9,2,14,0,2,1,0,1887,40,39,1
71,4,55965,5,4,6,14,1,4,1,0,0,10,39,0
53,2,215990,15,10,2,8,0,4,1,0,0,35,39,0
25,6,136450,7,12,2,1,5,4,0,0,0,35,39,1
28,6,278073,11,9,4,7,2,2,1,0,0,30,39,0
22,4,317019,15,10,4,8,1,4,0,0,0,30,39,0
23,2,212803,9,13,4,10,1,4,0,0,0,35,39,0
42,4,201732,15,10,2,12,0,4,1,0,0,40,39,1
49,4,255466,15,10,0,1,1,4,0,0,0,60,39,0
25,4,308144,9,13,4,3,1,4,1,0,0,40,26,0
44,4,185057,12,14,4,10,1,4,0,0,0,35,39,0
67,0,184506,1,7,2,0,0,4,1,0,419,3,39,0
31,4,211334,15,10,2,3,0,4,1,2407,0,65,39,0
17,4,173807,1,7,4,3,3,4,0,0,0,15,39,0
51,6,276456,7,12,2,12,0,4,1,3103,0,30,39,1
36,2,285865,9,13,4,1,1,2,0,0,0,40,39,0
50,4,283676,15,10,0,3,1,4,1,0,0,40,39,0
60,0,204486,9,13,2,0,0,4,1,0,0,8,39,1
60,4,85413,11,9,2,14,0,4,1,0,0,44,39,1
41,4,223062,15,10,5,8,1,2,1,0,0,40,39,0
66,5,102663,5,4,2,4,0,4,1,0,0,50,39,0
62,2,140851,11,9,2,8,0,4,1,0,0,40,39,1
23,4,184813,15,10,2,8,0,4,1,0,0,20,39,0
52,4,206862,11,9,2,3,0,4,1,0,0,40,39,0
55,6,200939,11,9,2,14,0,4,1,0,0,72,39,0
38,7,352628,9,13,0,10,1,4,0,0,0,40,39,0
25,4,146117,15,10,4,7,1,4,1,0,0,42,39,0
60,4,116707,1,7,0,11,1,4,1,0,0,40,39,0
41,4,182108,10,16,4,7,1,4,0,0,0,40,39,1
21,4,306114,11,9,4,8,1,4,1,0,0,35,39,0
31,4,243605,9,13,6,12,4,4,0,0,1380,40,5,0
21,4,56520,15,10,4,1,3,4,1,0,0,40,39,0
34,4,272411,9,13,4,1,1,4,0,0,0,40,39,0
62,4,41718,0,6,2,12,0,4,1,0,0,35,39,0
32,1,164707,11,9,2,1,5,4,0,0,0,40,39,1
39,0,157443,12,14,2,0,5,1,0,3464,0,40,0,0
40,5,92036,9,13,2,3,0,4,1,0,0,40,39,0
32,1,83413,9,13,2,1,0,4,1,0,0,35,39,1
20,4,432154,11,9,4,12,3,4,0,0,0,8,26,0
20,4,275691,11,9,4,6,3,4,1,0,0,28,39,0
34,2,177675,9,13,2,4,0,4,1,0,0,55,39,1
39,4,174924,11,9,5,4,1,4,1,14344,0,40,39,1
64,1,86837,7,12,2,8,0,1,1,0,0,40,39,1
31,4,62932,11,9,4,3,3,4,1,0,0,40,39,0
39,4,19914,15,10,0,1,4,0,0,0,0,40,39,0
65,2,323006,11,9,6,8,4,2,0,0,0,25,39,0
17,0,303317,1,7,4,0,3,4,1,0,0,40,39,0
38,4,95654,11,9,2,1,5,4,0,0,0,60,39,0
35,4,98986,5,4,4,7,3,4,0,0,0,30,39,0
40,4,202872,7,12,4,1,3,4,0,0,0,45,39,0
60,4,167670,9,13,2,10,0,4,1,0,0,35,39,0
24,0,169624,11,9,0,0,4,2,0,0,0,37,39,0
20,4,122971,15,10,4,12,3,4,1,0,0,35,39,0
36,6,160120,9,13,2,12,0,3,1,0,0,45,0,0
57,4,143030,11,9,6,8,4,4,0,0,0,30,0,0
43,4,48193,7,12,2,13,0,4,1,0,0,40,39,0
26,4,167848,11,9,4,7,1,2,1,0,0,40,39,0
29,4,351324,9,13,4,12,3,4,0,0,0,40,39,0
37,4,185744,11,9,2,8,5,4,0,0,0,20,39,0
49,2,37353,12,14,2,4,0,4,1,0,0,40,39,1
47,1,44257,9,13,3,4,1,4,1,0,0,60,39,1
33,4,356823,9,13,4,10,1,4,0,10520,0,45,39,1
64,4,265661,11,9,2,14,0,4,1,0,0,40,39,0
25,4,159603,11,9,4,8,4,4,0,0,0,34,39,0
62,4,131117,5,4,0,13,4,4,0,0,0,38,4,0
61,1,230545,11,9,4,1,4,4,0,0,0,35,33,0
41,4,45366,11,9,2,3,0,4,1,0,0,72,39,1
44,4,310255,15,10,2,3,0,4,1,0,0,60,39,1
47,4,185465,11,9,2,3,0,2,1,0,0,40,39,0
48,4,155659,8,11,2,3,0,4,1,7688,0,40,39,1
38,4,150601,0,6,5,1,4,4,1,0,3770,40,39,0
49,4,116789,11,9,2,5,0,4,1,0,0,40,39,0
36,4,186808,9,13,2,3,3,4,1,0,0,40,39,1
32,4,175856,9,13,2,13,0,4,1,0,1902,40,39,1
54,4,234938,11,9,2,12,0,4,1,4064,0,55,39,0
63,4,28334,12,14,0,4,1,4,0,0,0,40,39,1
35,4,338611,15,10,0,1,4,4,0,0,0,40,39,0
32,4,187901,8,11,4,4,1,4,0,0,0,23,39,0
18,4,116528,15,10,4,3,1,4,1,0,0,30,39,0
27,0,129661,8,11,2,0,5,0,0,0,0,40,39,1
19,4,278304,15,10,4,8,3,4,0,0,0,15,39,0
70,4,262345,15,10,4,1,1,4,0,0,0,6,39,0
33,4,323619,15,10,4,1,4,4,0,0,0,40,39,0
25,4,195994,3,2,4,9,1,4,0,0,0,40,13,0
36,4,749636,15,10,0,1,4,4,0,0,0,40,39,0
24,4,21154,15,10,4,1,3,4,0,0,0,30,39,0
19,4,174732,15,10,4,8,3,2,1,0,0,25,39,0
58,4,147707,11,9,2,4,0,4,1,15024,0,60,39,1
34,6,254304,11,9,2,5,0,4,1,4508,0,90,39,0
30,4,158002,15,10,4,3,2,4,1,0,0,55,7,0
22,4,41763,15,10,4,8,1,4,1,0,0,25,39,0
34,4,173495,15,10,2,3,0,4,1,0,0,48,39,1
31,4,123397,11,9,2,14,5,4,0,5178,0,35,39,1
45,7,127089,12,14,0,4,1,4,1,0,0,45,39,0
42,4,251239,15,10,2,4,0,4,1,0,0,40,33,0
27,1,285432,7,12,4,14,1,2,1,0,0,40,39,0
51,2,195844,15,10,2,11,0,4,1,0,0,40,39,1
44,4,205822,15,10,2,12,0,4,1,0,0,40,39,1
23,4,378460,15,10,4,10,3,4,1,0,0,20,39,0
33,4,315143,11,9,2,12,0,4,1,0,0,40,5,1
28,5,142712,15,10,2,4,0,4,1,0,0,70,39,0
47,7,118447,9,13,2,10,0,4,1,0,0,60,39,1
30,4,169583,9,13,1,4,5,4,0,0,0,40,39,1
21,7,140764,15,10,4,1,3,4,0,0,0,12,39,0
31,4,111567,9,13,2,4,0,4,1,0,0,70,39,1
22,4,177107,8,11,4,10,4,2,0,0,0,35,39,0
42,1,115932,9,13,0,1,3,4,1,0,0,40,39,0
41,7,58930,9,13,4,10,1,4,0,0,0,40,39,0
31,6,281030,11,9,2,3,0,4,1,0,0,45,39,0
43,4,132393,11,9,4,6,3,4,1,0,0,40,31,0
17,2,340043,2,8,4,1,3,4,0,0,0,12,39,0
17,4,98005,1,7,4,12,3,4,0,0,0,16,39,0
66,4,127139,9,13,2,10,0,4,1,0,0,40,39,1
41,2,52037,15,10,0,1,4,4,0,0,0,40,39,0
71,4,110380,11,9,2,12,0,4,1,0,2467,52,39,0
30,4,212064,9,13,4,10,3,4,0,0,0,40,39,0
55,4,226875,11,9,2,12,0,4,1,4064,0,40,39,0
38,4,43712,9,13,2,10,0,4,1,7298,0,60,39,1
69,0,195779,8,11,6,0,1,4,0,0,0,1,39,0
21,4,163595,15,10,4,8,3,4,1,0,0,35,39,0
60,4,125019,9,13,0,10,1,4,0,8614,0,48,39,1
46,6,197836,11,9,2,5,0,4,1,0,1672,50,39,0
23,4,244771,15,10,4,7,3,2,0,0,0,20,23,0
38,4,165466,11,9,2,1,0,4,1,0,0,60,39,1
17,4,159299,1,7,4,8,3,4,0,0,0,20,39,0
29,0,78529,0,6,5,0,4,4,0,0,0,12,39,0
54,4,217718,4,3,3,8,4,2,0,0,0,30,14,0
41,4,297186,11,9,2,14,5,4,0,0,0,40,39,0
55,4,143030,11,9,0,7,1,4,0,0,0,40,39,0
67,6,45814,5,4,2,5,0,4,1,0,0,40,39,0
31,4,59083,11,9,2,8,0,4,1,0,0,35,39,0
43,7,255835,15,10,0,1,2,4,0,0,0,40,39,0
36,4,131414,15,10,4,12,1,2,0,0,0,36,39,0
53,4,233165,11,9,2,4,0,4,1,0,0,60,39,1
40,4,294708,11,9,2,14,0,2,1,0,0,40,39,1
43,1,222756,12,14,2,3,0,4,1,0,0,40,39,0
40,4,109969,1,7,0,8,2,4,0,0,0,20,39,0
43,4,152629,11,9,2,3,0,4,1,0,0,40,39,1
31,4,349148,11,9,2,3,0,4,1,0,0,40,39,1
51,4,427781,11,9,2,14,0,2,1,0,0,40,39,0
46,4,282538,8,11,5,7,1,2,0,0,0,40,39,0
20,4,137974,15,10,4,8,3,4,0,0,0,30,39,0
28,4,188064,11,9,2,3,0,4,1,0,0,35,2,0
36,4,35429,15,10,2,4,0,4,1,0,0,60,39,0
55,6,184425,15,10,2,5,0,4,1,0,0,99,39,1
33,6,203784,8,11,2,5,0,4,1,0,0,62,39,0
46,4,471990,11,9,2,14,0,2,1,0,0,46,39,1
58,2,205267,9,13,2,10,5,4,0,0,0,40,39,1
25,4,157900,15,10,5,1,4,4,0,0,0,40,39,0
30,4,231413,15,10,2,3,0,4,1,0,0,40,39,1
45,5,160440,11,9,0,4,1,4,1,0,0,42,39,0
33,4,170651,11,9,4,8,3,4,0,1055,0,40,39,0
20,4,234663,11,9,4,6,3,4,1,0,0,30,39,0
17,4,262511,1,7,4,12,3,4,1,0,0,20,39,0
26,6,284343,7,12,4,3,1,4,1,0,0,40,39,0
24,4,141003,15,10,4,4,3,4,1,0,0,25,39,0
41,4,187881,15,10,2,12,0,4,1,3942,0,40,39,0
61,4,137554,5,4,2,3,0,4,1,0,0,40,39,0
34,7,204461,12,14,2,10,0,4,1,0,0,50,39,1
43,4,190786,11,9,2,8,0,4,1,0,0,40,39,1
48,4,47022,11,9,6,6,2,4,0,0,0,48,39,0
57,4,172291,11,9,0,1,2,2,0,0,0,40,39,0
36,4,158592,1,7,2,3,0,4,1,0,0,50,39,0
30,4,81282,11,9,4,8,4,4,0,0,0,40,39,0
39,6,211785,11,9,4,3,3,2,0,0,0,20,39,0
56,4,136413,3,2,2,3,0,4,1,0,0,40,39,0
22,4,113936,11,9,4,6,3,4,1,0,0,40,39,0
30,7,70617,12,14,2,10,0,1,1,0,0,10,3,0
27,7,230922,12,14,4,4,1,4,1,0,0,40,34,0
49,4,203067,15,10,2,10,0,4,1,0,0,40,39,1
37,4,265737,15,10,2,4,0,2,1,0,1887,60,5,1
18,4,199039,2,8,4,12,3,4,1,594,0,14,39,0
47,1,53498,11,9,0,8,4,2,0,0,0,40,39,0
67,5,112318,0,6,2,3,0,4,1,0,0,40,39,0
30,4,157778,15,10,2,10,0,4,1,0,0,25,39,1
66,0,210750,15,10,2,0,0,4,1,0,0,50,39,0
44,4,317535,3,2,2,11,2,4,1,0,0,40,26,0
31,0,672412,1,7,5,0,1,2,1,0,0,40,39,0
26,4,67257,9,13,6,4,1,4,0,0,0,55,39,0
31,2,189269,11,9,4,11,3,4,1,0,0,40,39,0
77,0,185426,11,9,2,0,0,4,1,0,0,15,39,0
59,4,147989,15,10,2,13,0,4,1,0,0,50,39,1
19,4,466458,15,10,4,1,3,4,0,0,0,20,39,0
27,4,101364,11,9,2,6,0,4,1,0,0,40,26,0
46,4,353824,7,12,4,1,1,4,1,0,0,40,39,0
43,6,316820,15,10,2,5,0,4,1,0,0,84,39,0
34,6,56964,11,9,2,14,0,4,1,0,0,35,39,0
49,5,306289,11,9,2,4,0,4,1,0,0,40,39,1
25,4,219130,15,10,4,8,1,3,0,0,0,40,39,0
33,4,348152,11,9,2,3,0,4,1,0,0,40,39,0
23,4,35633,15,10,4,12,1,4,1,0,0,40,39,0
37,6,29814,11,9,4,5,4,4,1,0,0,50,39,0
44,5,153132,9,13,2,4,0,4,1,7688,0,52,39,1
49,4,34377,2,8,2,3,0,4,1,0,0,40,39,1
48,4,161187,11,9,4,1,1,4,0,2463,0,40,39,0
47,2,37672,9,13,2,10,5,4,0,0,0,45,39,0
35,4,379959,11,9,0,8,1,4,0,0,0,40,39,0
39,6,122353,9,13,2,4,0,4,1,0,0,40,39,0
36,1,930948,15,10,5,1,4,2,0,6497,0,56,39,0
37,4,170020,11,9,2,3,0,4,1,0,0,40,39,0
40,4,154374,11,9,2,7,0,4,1,0,0,40,39,1
34,4,362787,11,9,4,7,4,2,0,0,0,40,39,0
43,6,193459,15,10,2,3,0,4,1,0,0,60,39,0
53,4,102615,1,7,0,14,1,4,1,0,0,40,2,0
51,4,172046,12,14,2,4,0,4,1,0,1977,50,39,1
42,7,138162,15,10,0,1,3,4,1,0,0,40,39,0
26,4,28443,8,11,4,8,1,4,0,0,0,40,39,0
37,4,86150,9,13,2,8,5,1,0,0,0,30,39,1
70,4,642830,11,9,0,11,1,4,0,0,0,32,39,0
59,5,169982,15,10,2,4,0,4,1,15024,0,60,39,1
68,4,166149,11,9,6,1,1,4,0,0,2206,30,39,0
59,0,192130,11,9,2,0,0,4,1,0,0,16,39,0
51,4,107123,5,4,2,14,0,2,1,0,0,40,39,0
25,4,390316,6,5,2,3,0,4,1,0,0,40,26,0
52,4,150393,9,13,2,7,0,4,1,0,0,40,39,1
38,4,168496,7,12,2,12,0,4,1,0,0,50,39,1
21,0,247075,11,9,4,0,4,2,0,0,0,25,39,0
59,0,147989,11,9,6,0,1,4,0,0,0,35,39,0
43,4,243476,11,9,0,13,1,4,0,0,0,40,39,0
25,0,39901,9,13,2,0,0,4,1,0,0,60,39,0
28,4,132686,11,9,2,6,0,4,1,0,0,40,39,1
26,4,158846,11,9,2,7,0,4,1,0,0,45,39,0
20,4,270436,11,9,4,7,3,4,1,0,0,40,39,0
31,4,208881,15,10,2,3,0,4,1,0,0,40,39,0
48,4,188432,11,9,2,7,0,4,1,3103,0,46,39,1
43,6,170230,9,13,4,12,1,4,0,0,0,60,39,0
40,1,171231,9,13,4,1,1,4,1,0,0,40,33,0
43,7,28451,9,13,2,10,0,4,1,0,0,37,39,1
21,0,138575,11,9,4,0,2,4,1,0,0,60,39,0
50,4,248619,11,9,2,3,0,4,1,0,0,40,39,0
29,4,209472,11,9,2,7,0,4,1,0,0,38,39,0
21,4,194096,15,10,4,8,3,4,0,0,0,40,39,0
48,4,145636,11,9,2,7,0,4,1,0,0,60,39,1
54,4,221915,14,15,4,10,2,4,0,0,0,65,39,0
31,4,297188,12,14,4,10,1,4,0,0,0,60,39,0
42,2,46094,9,13,0,14,1,4,1,0,0,33,39,0
41,4,77373,15,10,2,14,0,4,1,0,1848,65,39,1
40,4,20109,15,10,0,6,1,0,0,0,0,84,39,0
34,4,183778,11,9,2,3,0,4,1,0,0,40,39,0
22,4,168187,15,10,4,8,4,4,0,0,0,50,39,0
27,4,39232,11,9,2,3,0,4,1,0,0,40,39,0
36,2,339772,11,9,5,4,1,2,1,0,0,40,39,0
45,4,51744,9,13,4,4,1,4,0,0,0,42,39,0
64,6,134960,9,13,2,4,0,4,1,15024,0,35,39,1
55,6,170166,9,13,2,4,5,4,0,0,0,25,39,0
31,4,213179,11,9,2,14,0,4,1,0,0,60,39,1
42,4,30424,1,7,5,8,4,4,0,0,0,38,39,0
78,0,135839,11,9,6,0,1,4,0,1086,0,20,39,0
22,4,68678,11,9,2,12,0,2,1,0,0,40,39,0
30,4,173647,15,10,0,14,1,4,1,0,0,40,39,0
27,4,110648,9,13,4,13,3,4,1,0,0,40,39,0
58,4,255822,8,11,2,3,0,4,1,0,0,40,39,1
25,4,124590,11,9,4,4,2,4,1,0,0,40,39,0
41,4,96741,7,12,0,12,4,4,1,0,0,40,39,0
21,0,163665,15,10,4,0,3,4,0,0,0,40,39,0
40,6,209833,15,10,2,3,0,4,1,0,0,60,39,0
32,4,204374,14,15,2,10,0,4,1,0,1977,60,39,1
29,4,128509,11,9,3,7,1,4,0,0,0,38,8,0
53,4,185846,11,9,2,3,0,4,1,0,0,40,39,0
31,4,149507,2,8,2,3,0,4,1,0,0,43,39,0
28,6,282398,11,9,0,3,1,4,1,0,0,35,39,0
24,0,151153,15,10,4,0,1,1,1,99999,0,50,35,1
38,6,151322,11,9,5,3,1,4,1,0,0,40,39,0
61,6,352448,9,13,2,14,0,4,1,0,0,60,39,0
22,4,184813,15,10,4,1,3,4,1,0,0,40,39,0
38,4,166988,9,13,4,1,3,4,0,0,0,40,39,0
33,4,100882,12,14,4,4,1,4,1,0,0,40,39,1
45,4,189225,11,9,4,8,4,2,0,0,0,40,39,0
35,4,126569,15,10,2,12,0,4,1,4064,0,40,39,0
30,4,329425,15,10,4,11,3,4,1,0,0,48,39,0
39,1,30673,6,5,2,7,0,4,1,0,0,40,39,1
43,2,105896,15,10,0,11,4,4,0,0,0,40,39,0
24,4,59146,9,13,2,4,5,4,0,0,0,40,39,0
21,4,250051,15,10,4,10,3,4,0,0,0,10,39,0
36,4,123983,9,13,2,10,0,1,1,0,0,55,24,1
28,7,225904,14,15,4,10,4,4,1,0,0,40,39,0
23,4,172232,11,9,4,13,3,4,1,0,0,50,39,0
27,4,240809,15,10,4,1,1,4,0,0,0,56,39,0
27,4,38599,2,8,4,14,1,4,1,0,0,40,39,0
32,2,230912,12,14,4,10,1,4,0,4865,0,40,39,0
17,4,220384,1,7,4,1,3,4,1,0,0,15,39,0
19,0,291509,2,8,4,0,3,4,1,0,0,28,39,0
39,4,348521,15,10,2,5,0,4,1,0,2415,99,39,1
41,4,46870,15,10,0,4,1,4,0,0,0,40,39,0
46,4,84402,9,13,0,10,1,4,1,0,0,45,39,1
40,4,104719,15,10,2,6,0,4,1,0,0,40,39,0
49,2,98738,11,9,2,3,0,4,1,0,0,40,39,1
53,4,177705,9,13,2,3,0,4,1,0,0,44,39,1
36,4,52327,12,14,2,10,0,3,1,0,0,40,20,1
36,4,348022,0,6,2,8,5,4,0,0,0,24,39,0
43,4,81243,9,13,0,13,1,4,1,0,1876,40,39,0
51,1,45487,11,9,2,14,0,4,1,0,0,80,39,0
51,4,199995,6,5,2,3,0,4,1,0,0,50,39,1
40,4,309311,11,9,2,5,0,4,1,0,0,40,39,0
39,4,37314,12,14,4,4,1,4,1,0,0,50,39,1
26,4,360252,7,12,2,1,5,4,0,0,0,40,39,0
23,4,208946,15,10,4,1,3,4,1,0,0,32,39,0
51,4,123429,7,12,0,13,1,4,1,0,0,30,39,0
28,4,78870,9,13,4,12,1,4,1,8614,0,40,39,1
44,4,75012,11,9,2,5,0,4,1,0,0,80,39,0
42,2,266135,15,10,2,11,0,4,1,0,0,52,39,1
21,4,35424,15,10,4,12,3,4,0,0,0,25,39,0
23,4,210797,15,10,2,3,0,4,1,0,0,40,39,0
57,6,138892,1,7,2,12,0,4,1,0,0,15,39,0
51,4,103407,11,9,0,1,1,4,0,0,0,40,39,0
19,4,407759,11,9,4,1,3,4,1,0,0,40,39,0
34,4,261023,15,10,2,3,0,4,1,0,1651,38,39,0
23,4,419394,15,10,4,12,3,2,1,0,0,9,39,0
28,4,334368,8,11,4,10,1,4,0,4650,0,40,39,0
65,0,221881,1,7,2,0,0,4,1,0,0,40,26,0
35,4,234271,15,10,0,1,1,4,0,0,0,40,39,0
53,4,104501,9,13,2,4,0,4,1,0,1902,55,39,1
46,4,97883,15,10,0,1,1,4,0,0,0,40,39,0
42,2,177937,9,13,0,10,1,4,1,0,0,50,0,0
47,6,258498,15,10,2,8,5,4,0,0,0,52,39,0
20,4,211293,15,10,4,12,3,2,0,0,0,14,39,0
79,6,84979,8,11,2,12,0,4,1,0,0,20,39,1
22,4,217363,11,9,5,1,4,4,0,0,0,40,39,0
23,4,27776,15,10,2,14,0,4,1,0,0,24,39,0
27,4,204648,8,11,4,7,4,2,0,0,0,40,39,0
37,6,188774,9,13,4,11,1,4,1,0,0,55,39,1
22,4,287988,15,10,4,12,1,4,1,0,0,20,39,0
33,4,37232,15,10,4,3,1,4,1,0,0,80,39,0
49,4,192776,12,14,2,4,0,4,1,0,1977,45,39,1
30,4,117393,11,9,4,12,1,4,0,0,0,40,39,0
25,4,106889,11,9,2,1,5,4,0,0,0,30,39,0
36,4,171968,11,9,2,3,0,4,1,0,0,40,39,0
63,6,125178,9,13,2,10,0,4,1,0,0,40,39,1
42,5,188738,11,9,2,4,0,4,1,0,1977,60,22,1
48,4,233511,11,9,2,14,0,4,1,0,0,50,39,1
17,4,166290,6,5,4,8,3,4,0,0,0,20,39,0
56,7,110257,11,9,2,1,0,4,1,0,0,40,39,0
24,4,179203,2,8,4,12,2,4,1,0,0,55,39,0
21,4,108687,15,10,4,12,3,4,0,0,0,40,39,0
23,4,198992,11,9,4,1,3,4,0,0,0,35,39,0
33,4,150570,9,13,2,12,0,4,1,0,0,40,39,0
26,4,310907,15,10,2,4,5,4,0,0,0,35,39,0
26,4,183224,15,10,4,1,3,1,0,0,0,35,39,0
34,4,167497,15,10,2,4,5,4,0,7688,0,50,39,1
37,2,247750,8,11,2,11,0,2,1,0,0,40,39,0
17,4,57723,1,7,4,12,3,4,1,0,0,30,39,0
23,4,178818,11,9,4,1,1,4,0,0,0,40,39,0
26,4,114483,11,9,2,7,0,4,1,0,0,40,39,0
54,2,184620,12,14,0,10,1,4,0,0,0,40,39,0
27,4,109997,11,9,0,8,1,4,0,0,0,40,39,0
21,4,109952,0,6,2,7,0,4,1,0,0,50,39,0
21,4,244312,6,5,4,3,3,4,1,0,0,30,8,0
36,4,128876,0,6,2,3,0,4,1,0,0,40,39,0
27,4,119793,9,13,2,3,0,4,1,0,0,40,39,0
63,4,237620,11,9,2,3,0,4,1,0,0,30,39,0
54,6,179704,9,13,2,4,0,4,1,0,0,45,39,1
32,4,128016,11,9,3,8,4,4,0,0,0,20,39,0
34,6,349148,15,10,2,3,0,4,1,0,0,40,39,0
22,4,313873,1,7,4,3,3,4,1,0,0,30,39,0
44,4,358199,15,10,2,12,0,4,1,0,0,45,39,1
40,4,283724,6,5,4,3,2,2,1,0,0,49,39,0
36,4,218542,15,10,0,3,4,4,0,0,0,40,39,0
21,4,206354,11,9,4,8,4,2,0,0,0,35,39,0
42,4,176716,12,14,4,4,1,4,1,0,0,40,39,1
38,4,120074,9,13,2,7,0,4,1,0,0,50,39,1
59,4,113203,11,9,0,1,1,4,0,0,0,40,39,0
23,4,103064,9,13,4,13,1,4,0,0,0,40,39,0
19,4,184737,11,9,4,8,3,4,0,0,1721,40,39,0
19,4,85690,11,9,4,7,4,4,1,0,0,30,39,0
28,4,207513,11,9,4,12,3,4,1,0,0,48,39,0
36,4,135289,11,9,2,7,0,4,1,0,0,45,39,0
18,4,141918,11,9,4,6,3,4,1,0,0,22,39,0
48,1,328606,11,9,0,6,1,4,1,0,0,40,39,0
43,4,300528,15,10,2,14,0,4,1,0,0,40,39,0
40,4,173307,0,6,2,7,0,4,1,0,0,40,39,0
72,4,426562,1,7,0,8,1,2,0,0,0,35,39,0
19,4,183258,15,10,4,1,3,4,1,0,0,40,39,0
45,2,185399,12,14,0,10,3,4,0,0,0,55,39,0
